carat;cut;color;clarity;depth;table;price;x;y;z
3;Ideal;G;VVS2;615;570;684;429;433;265
3;Very Good;H;VVS1;622;580;684;426;429;266
3;Very Good;G;VVS2;616;600;684;424;427;262
3;Good;H;VVS1;633;550;684;429;434;273
3;Very Good;H;VVS1;626;600;684;421;426;265
3;Ideal;G;VVS2;609;570;684;432;435;264
3;Very Good;H;VVS1;613;610;684;426;429;262
3;Very Good;H;VVS1;620;590;684;426;429;265
3;Good;G;VVS2;635;560;684;429;434;274
39;Very Good;G;SI1;624;580;684;467;472;293
3;Premium;G;VVS2;626;580;684;427;429;268
3;Ideal;G;VVS2;611;570;684;432;435;265
3;Very Good;H;VVS1;630;560;684;424;427;268
36;Ideal;E;VS2;617;570;684;455;459;282
3;Good;H;VVS1;633;600;684;422;425;268
3;Premium;G;VVS2;620;580;684;426;429;265
3;Ideal;G;VVS2;615;560;684;431;434;266
3;Very Good;H;VVS1;630;580;684;422;425;267
3;Good;G;VVS2;638;560;684;427;429;273
3;Ideal;H;VVS1;620;550;684;43;434;268
3;Good;G;VVS2;635;540;684;425;426;27
3;Ideal;H;VVS1;619;550;684;432;434;268
3;Ideal;G;VVS2;615;550;684;43;432;265
3;Premium;G;VVS2;612;580;684;432;434;265
3;Good;G;VVS2;636;570;684;426;43;272
3;Very Good;G;VVS2;621;590;684;423;427;264
3;Very Good;G;VVS2;613;570;684;429;433;264
3;Premium;G;VVS2;619;590;684;425;428;264
3;Good;G;VVS2;632;570;684;423;428;269
3;Premium;G;VVS2;610;600;684;43;432;263
3;Premium;G;VVS2;608;580;684;434;438;265
3;Premium;G;VVS2;622;590;684;428;431;267
3;Good;E;VVS2;632;590;684;427;428;27
3;Good;H;VVS1;634;550;684;428;43;272
3;Very Good;G;VVS2;629;550;684;43;432;271
3;Premium;H;VVS1;627;590;684;429;432;27
3;Good;H;VVS1;633;590;684;422;428;269
3;Ideal;G;VVS2;627;570;684;426;429;268
3;Very Good;G;VVS2;629;550;684;424;428;268
3;Ideal;G;VVS2;622;550;684;429;433;268
3;Good;H;VVS1;634;570;684;427;431;272
3;Good;G;VVS2;631;560;684;42;423;266
3;Ideal;G;VVS2;606;570;684;433;435;263
3;Ideal;G;VVS2;627;570;684;426;432;269
3;Premium;H;VVS1;623;580;684;429;432;268
32;Very Good;G;VVS1;606;570;685;446;448;271
31;Very Good;E;SI2;612;610;435;436;437;267
31;Good;I;VS2;631;540;435;431;434;273
31;Good;H;SI1;636;570;435;428;431;273
31;Very Good;H;SI1;629;560;435;427;431;27
25;Very Good;F;VS1;612;590;435;402;405;247
25;Premium;E;VS1;615;600;435;402;404;248
31;Good;I;VS2;632;550;435;43;44;275
25;Premium;E;VS1;607;590;435;411;413;25
31;Very Good;I;VS2;608;600;435;437;442;267
31;Ideal;I;VS2;599;570;435;438;44;263
31;Very Good;I;VS2;607;610;435;432;434;263
31;Premium;I;VS2;599;600;435;441;444;265
31;Very Good;H;SI1;617;590;435;436;439;27
31;Premium;H;SI1;627;580;435;431;434;271
31;Ideal;E;SI2;601;570;435;441;444;266
31;Very Good;H;SI1;624;570;435;431;435;27
31;Premium;I;VS2;623;600;435;431;432;269
31;Premium;G;VS2;618;580;435;435;439;27
31;Premium;E;SI2;609;600;435;435;438;266
31;Very Good;H;SI1;587;600;435;443;447;261
31;Very Good;H;SI1;610;610;435;433;439;266
25;Good;F;VS1;636;570;435;401;404;256
31;Premium;I;VS2;598;600;435;438;442;263
31;Ideal;E;SI2;613;550;435;434;437;267
31;Premium;I;VS2;608;580;435;434;437;265
31;Good;H;VS1;575;600;435;446;451;258
25;Very Good;E;VS2;633;560;436;401;405;255
25;Very Good;F;VS1;621;580;436;40;405;25
38;Very Good;F;VS2;613;570;685;467;47;287
31;Ideal;E;VS1;619;544;685;433;437;269
38;Ideal;E;SI1;621;550;685;464;467;289
31;Ideal;D;VS2;594;570;685;445;45;266
35;Very Good;D;VS2;628;580;685;447;451;282
41;Ideal;I;VS1;619;550;685;478;482;297
41;Good;F;SI1;631;560;685;469;473;297
33;Ideal;E;VS1;606;570;686;449;452;273
42;Ideal;G;SI2;623;550;686;48;483;30
34;Premium;F;VS2;592;600;686;456;46;271
34;Very Good;F;VS2;629;580;686;444;446;28
34;Ideal;F;VS2;610;570;686;448;45;274
34;Ideal;F;VS2;621;560;686;445;447;277
34;Premium;F;VS2;626;580;686;446;449;28
34;Ideal;F;VS2;621;560;686;447;451;279
34;Good;G;VS1;631;570;686;44;445;279
34;Premium;F;VS2;612;590;686;449;453;276
34;Ideal;F;VS2;626;540;686;446;448;28
34;Ideal;F;VS2;625;550;686;448;451;281
34;Ideal;F;VS2;616;570;686;447;453;277
34;Premium;F;VS2;626;590;686;444;448;279
34;Very Good;H;VVS2;627;590;686;443;447;279
34;Very Good;F;VS2;629;550;686;446;448;281
34;Ideal;H;VVS2;622;550;686;448;449;279
34;Premium;F;VS2;607;600;686;446;45;272
34;Premium;F;VS2;612;590;686;447;452;275
34;Very Good;H;VVS2;630;550;686;444;448;281
34;Very Good;G;VS1;617;600;686;445;449;276
34;Ideal;H;VVS2;618;540;686;447;449;277
34;Very Good;H;VVS2;614;580;686;446;45;275
34;Very Good;G;VS1;604;610;686;448;453;272
39;Ideal;J;VVS2;620;545;687;467;47;29
31;Ideal;G;VVS2;613;560;687;437;441;269
31;Ideal;G;VVS2;615;560;687;438;44;27
31;Ideal;G;VVS2;618;540;687;436;438;27
31;Ideal;G;VVS2;618;560;687;437;44;271
31;Ideal;G;VVS2;622;540;687;435;439;272
31;Ideal;G;VVS2;621;540;687;438;441;273
31;Ideal;G;VVS2;624;540;687;437;438;273
31;Ideal;G;VVS2;608;560;687;441;444;269
3;Ideal;G;VVS2;625;538;687;426;43;268
33;Ideal;H;VVS1;614;530;687;45;455;278
31;Ideal;H;VVS1;616;550;687;437;44;27
31;Ideal;H;VVS1;619;550;687;438;441;272
31;Ideal;H;VVS1;626;530;687;435;441;274
31;Ideal;H;VVS1;616;550;687;437;44;27
31;Ideal;H;VVS1;623;540;687;437;44;273
31;Ideal;H;VVS1;622;540;687;434;437;271
31;Ideal;H;VVS1;623;530;687;435;438;272
31;Ideal;H;VVS1;620;540;687;434;437;27
31;Ideal;H;VVS1;614;540;687;44;443;271
24;Ideal;D;VS1;626;570;687;392;40;248
42;Good;G;SI1;631;560;687;475;479;301
4;Good;E;SI1;638;560;687;47;474;301
4;Good;E;SI1;637;570;687;466;469;298
4;Good;E;SI1;632;560;687;469;474;298
42;Very Good;G;SI1;616;610;687;479;482;296
4;Good;E;SI1;635;550;687;467;471;298
42;Premium;G;SI1;627;580;687;475;479;299
4;Good;F;SI1;636;560;687;463;468;296
42;Ideal;E;SI2;627;552;687;478;479;30
4;Very Good;E;SI1;614;580;687;477;481;294
4;Good;E;SI1;639;580;687;463;467;297
4;Good;I;VS1;635;550;687;467;471;298
4;Very Good;E;SI1;629;590;687;469;472;296
4;Premium;E;SI1;610;590;687;471;474;288
4;Very Good;E;SI1;622;620;687;466;469;291
4;Very Good;F;SI1;621;570;687;465;469;29
42;Very Good;G;SI1;630;550;687;477;481;302
4;Good;E;SI1;632;580;687;466;47;296
42;Very Good;G;SI1;606;620;687;482;485;293
4;Good;E;SI1;636;570;687;465;469;297
4;Very Good;E;SI1;620;610;687;467;471;291
4;Good;E;SI1;635;570;687;47;472;299
4;Good;E;SI1;632;560;687;465;469;295
4;Good;F;SI1;633;580;687;469;472;298
4;Very Good;E;SI1;608;620;687;472;476;288
4;Good;E;SI1;637;560;687;466;469;298
4;Very Good;F;SI1;629;580;687;469;472;296
4;Good;E;SI1;639;550;687;467;472;30
4;Good;E;SI1;633;560;687;468;474;298
4;Good;E;SI1;635;580;687;465;467;296
4;Good;F;SI1;631;580;687;466;469;295
4;Very Good;E;SI1;617;600;687;468;472;29
34;Ideal;E;VS1;620;570;687;444;449;277
34;Ideal;D;VS2;616;550;687;448;454;278
34;Premium;D;VS2;593;590;687;455;459;271
3;Very Good;E;VVS2;625;610;688;423;428;266
28;Very Good;E;IF;596;550;688;424;431;255
32;Ideal;F;VS2;619;570;688;436;437;271
4;Ideal;F;SI2;618;530;688;477;474;294
41;Ideal;G;SI1;617;540;688;478;481;296
38;Ideal;G;SI1;612;580;688;464;467;285
23;Premium;D;VVS2;589;600;688;403;395;235
43;Very Good;E;SI2;618;600;688;483;485;299
41;Very Good;D;SI1;641;540;689;472;474;303
36;Ideal;H;VVS2;614;550;689;457;46;282
4;Ideal;E;SI2;622;530;689;473;476;295
36;Premium;G;SI1;618;590;689;457;455;282
36;Premium;G;SI1;620;590;689;456;453;282
34;Premium;H;VS2;619;560;689;449;446;277
34;Ideal;H;VS2;605;560;689;458;454;276
34;Premium;H;VS2;590;590;689;461;455;27
36;Ideal;G;SI1;627;550;689;459;454;286
36;Premium;G;SI1;618;600;689;457;453;281
36;Premium;D;SI2;609;580;689;463;46;281
36;Premium;D;SI2;600;580;689;462;458;276
36;Ideal;D;SI2;620;560;689;46;456;284
36;Premium;D;SI2;612;590;689;459;456;28
36;Premium;D;SI2;615;600;689;46;454;281
36;Ideal;D;SI2;623;570;689;457;452;283
34;Ideal;I;VS1;626;560;689;447;444;279
34;Ideal;I;VS1;624;550;689;451;447;28
34;Premium;I;VS1;610;600;689;451;448;274
34;Premium;I;VS1;595;590;689;459;455;272
34;Ideal;H;VS2;622;560;689;453;448;28
34;Ideal;H;VS2;614;570;689;455;448;277
34;Ideal;H;VS2;625;540;689;454;449;282
34;Ideal;H;VS2;615;540;689;454;45;278
34;Premium;H;VS2;602;600;689;456;451;273
34;Premium;H;VS2;611;580;689;45;447;274
34;Premium;H;VS2;617;600;689;451;447;277
34;Very Good;H;VS2;632;550;689;45;446;283
34;Ideal;H;VS2;617;570;689;448;446;276
34;Premium;H;VS2;624;600;689;444;441;276
34;Very Good;H;VS2;631;560;689;446;441;28
34;Premium;H;VS2;619;600;689;446;442;275
34;Premium;H;VS2;626;600;689;446;442;278
34;Ideal;H;VS2;626;540;689;45;445;28
34;Very Good;H;VS2;633;560;689;445;439;28
34;Good;H;VS1;640;580;689;449;445;286
3;Good;D;VVS2;642;550;689;423;428;273
4;Premium;D;SI1;609;600;689;474;478;29
4;Very Good;D;SI1;630;590;690;469;47;296
42;Ideal;I;SI1;616;550;690;483;485;298
41;Ideal;F;SI1;622;540;690;478;48;298
4;Ideal;D;SI1;606;570;690;475;482;29
3;Very Good;G;VVS1;613;560;691;434;437;267
3;Very Good;G;VVS1;607;570;691;435;437;265
43;Very Good;I;SI2;615;540;691;486;489;30
3;Very Good;H;IF;623;560;691;43;433;268
44;Ideal;E;SI2;620;540;691;49;494;305
42;Ideal;F;SI1;616;560;691;481;483;297
33;Very Good;G;VVS2;619;560;692;446;449;277
33;Very Good;G;VVS2;614;550;692;446;45;275
33;Very Good;H;VVS1;625;550;692;443;447;278
31;Very Good;D;VS2;616;550;692;437;44;27
32;Ideal;G;VVS2;614;560;692;442;444;272
32;Ideal;H;VVS1;627;550;692;437;44;275
34;Ideal;E;VS2;625;550;692;445;448;279
33;Ideal;D;VS2;618;550;692;443;444;274
31;Ideal;D;VS2;628;540;692;432;434;272
31;Ideal;D;VS2;608;560;692;439;442;268
34;Ideal;F;VS1;611;570;692;451;455;277
31;Ideal;E;VS1;613;550;692;436;438;268
33;Ideal;E;VS1;615;560;692;445;45;275
31;Ideal;E;VS1;618;550;692;436;438;27
31;Ideal;E;VS1;611;540;692;437;44;268
4;Ideal;I;SI1;612;550;692;477;48;293
4;Ideal;G;SI1;620;550;692;472;476;294
31;Ideal;D;SI1;615;550;692;438;44;27
41;Premium;I;SI2;616;590;692;479;476;294
41;Very Good;I;SI2;635;570;692;472;47;299
37;Premium;E;VS2;610;590;692;46;465;282
41;Very Good;J;VS1;618;560;693;475;479;295
38;Very Good;G;VS1;619;540;693;465;469;289
3;Ideal;H;VS1;615;570;693;427;431;264
38;Ideal;F;SI1;625;537;693;464;466;291
38;Ideal;E;SI1;618;538;693;463;467;288
33;Premium;H;VS1;624;600;693;442;439;275
33;Premium;G;VS2;613;610;693;447;443;273
33;Premium;E;SI1;591;590;693;459;454;27
33;Very Good;E;SI1;631;560;693;445;442;28
27;Good;D;VVS2;643;550;693;414;409;265
33;Fair;F;VVS2;657;540;693;437;43;285
38;Ideal;F;VS2;612;570;693;464;467;285
38;Good;E;VS2;632;570;693;459;462;291
4;Very Good;E;VS2;630;590;693;466;468;294
33;Very Good;F;VVS2;635;540;694;442;437;279
3;Very Good;F;VVS2;624;570;694;425;427;266
4;Very Good;F;SI1;596;580;694;481;482;287
4;Very Good;E;SI1;622;560;694;471;474;294
4;Very Good;D;SI1;638;540;694;468;475;301
3;Ideal;F;VVS2;618;550;694;433;435;268
3;Ideal;F;VVS2;616;530;694;435;439;269
3;Ideal;F;VVS2;615;550;694;433;435;267
3;Ideal;F;VVS2;614;560;694;432;435;266
3;Ideal;F;VVS2;621;570;694;425;428;265
3;Ideal;F;VVS2;617;560;694;432;434;267
3;Ideal;F;VVS2;621;570;694;427;429;266
3;Ideal;F;VVS2;618;570;694;428;433;266
3;Ideal;E;VS1;621;580;694;426;428;265
3;Ideal;E;VS1;613;580;694;429;432;264
3;Ideal;E;VS1;619;580;694;427;429;265
44;Ideal;G;SI2;611;550;694;493;495;302
4;Ideal;F;SI1;620;570;694;472;476;294
4;Ideal;F;SI1;619;570;694;471;476;293
4;Ideal;F;SI1;620;540;694;476;479;296
38;Ideal;E;SI1;610;560;694;468;469;286
33;Premium;I;IF;621;580;694;439;443;274
33;Ideal;I;IF;621;550;694;441;444;275
33;Very Good;I;IF;590;610;694;449;456;267
44;Good;J;VS1;632;570;694;482;486;306
33;Ideal;I;IF;616;550;694;446;447;275
33;Ideal;I;IF;614;560;694;441;445;272
33;Very Good;I;IF;620;580;694;444;446;276
44;Very Good;J;VS1;619;570;694;483;49;301
44;Good;J;VS1;631;570;694;483;487;306
33;Ideal;I;IF;618;550;694;446;447;276
33;Ideal;I;IF;622;560;694;442;445;276
3;Very Good;F;VVS1;616;560;694;434;436;268
37;Very Good;H;VS1;598;590;695;466;47;28
4;Good;I;VS2;641;570;695;465;461;297
31;Ideal;F;VVS2;613;560;695;438;439;269
31;Ideal;E;VS2;598;570;695;443;446;265
31;Ideal;F;VS1;618;560;695;433;436;268
31;Ideal;F;VS1;612;570;695;436;439;268
31;Ideal;F;VS1;616;560;695;433;436;268
38;Ideal;G;SI1;606;570;695;471;476;287
38;Ideal;G;SI1;615;550;695;466;468;287
34;Ideal;I;IF;616;540;695;45;453;278
34;Ideal;I;IF;619;550;695;45;452;279
34;Ideal;I;IF;621;540;695;449;453;28
31;Premium;G;VS1;604;590;695;441;437;265
31;Premium;G;VS1;621;580;695;436;431;269
31;Ideal;G;VS1;627;570;695;434;431;271
31;Fair;G;VS1;646;550;695;431;426;277
39;Very Good;I;VS2;602;610;696;474;479;287
32;Very Good;F;VS1;623;550;696;438;442;274
32;Very Good;F;VS1;613;550;696;441;444;271
33;Very Good;D;VS1;601;590;696;446;449;269
39;Very Good;H;SI1;584;630;696;48;485;282
32;Ideal;G;VS1;598;579;696;444;447;267
31;Ideal;D;VS1;616;540;696;433;437;268
43;Ideal;G;SI2;623;530;696;484;486;302
4;Ideal;E;SI1;619;570;696;474;476;294
43;Good;I;VS2;580;570;696;496;501;289
34;Good;F;VS1;606;630;696;446;459;274
37;Very Good;G;VS1;583;620;696;472;475;276
37;Very Good;F;VS2;592;610;696;463;469;276
37;Premium;F;VS2;605;590;696;462;467;281
37;Very Good;F;VS2;597;620;696;468;47;28
34;Very Good;E;VS2;627;560;696;448;451;282
34;Ideal;E;VS2;618;570;696;448;452;278
34;Good;E;VS2;638;560;696;444;449;285
3;Very Good;D;VS1;635;550;697;424;429;271
38;Ideal;H;SI1;612;560;697;47;474;289
39;Ideal;F;SI1;618;570;697;468;473;291
39;Ideal;F;SI1;601;580;697;474;478;286
34;Very Good;D;VS2;595;560;698;455;459;272
41;Very Good;G;SI1;624;560;698;475;477;297
32;Ideal;G;VVS2;613;550;698;44;444;271
32;Ideal;G;VVS2;612;580;698;439;443;27
33;Ideal;H;VVS1;602;600;698;449;452;271
32;Ideal;H;VVS1;614;550;698;44;446;272
39;Ideal;I;VS2;608;560;698;472;475;288
43;Ideal;F;SI2;616;550;698;487;49;301
39;Ideal;H;SI1;615;560;698;469;471;289
31;Ideal;G;VS2;614;570;698;445;435;27
31;Premium;G;VS2;590;600;698;441;437;259
31;Premium;G;VS2;610;560;698;437;435;266
31;Premium;G;VS2;609;580;698;438;435;266
31;Premium;E;SI1;583;600;698;451;448;262
31;Ideal;E;SI1;628;570;698;434;432;272
31;Premium;E;SI1;601;610;698;44;435;263
31;Very Good;E;SI1;631;540;698;434;431;273
31;Very Good;E;SI1;634;550;698;433;432;274
31;Very Good;E;SI1;634;550;698;432;429;273
31;Ideal;E;SI1;624;570;698;434;431;27
31;Premium;E;SI1;630;590;698;431;426;27
31;Good;E;SI1;637;570;698;431;429;274
31;Ideal;G;VS2;622;560;698;434;431;269
31;Premium;I;VVS2;594;590;698;444;441;263
31;Premium;I;VVS2;621;580;698;433;43;268
31;Premium;I;VVS2;616;590;698;433;431;266
31;Premium;I;VVS2;617;580;698;44;438;271
31;Ideal;I;VVS2;616;570;698;439;435;269
31;Premium;I;VVS2;622;570;698;437;434;271
25;Very Good;F;VS1;597;570;436;413;421;249
25;Very Good;F;VS1;596;560;436;413;416;247
25;Very Good;E;VS1;599;560;436;41;415;247
25;Very Good;D;VS1;630;590;436;397;40;251
25;Ideal;F;VS2;628;570;436;398;401;251
24;Ideal;G;VS1;623;570;436;399;402;249
25;Ideal;F;VS1;618;570;436;407;409;252
31;Ideal;G;SI2;620;540;436;438;442;273
31;Ideal;G;SI2;622;540;436;436;439;272
31;Ideal;G;SI2;619;550;436;437;439;271
31;Ideal;I;SI1;621;540;436;437;439;272
31;Ideal;I;SI1;619;560;436;433;436;269
31;Ideal;I;SI1;613;560;436;437;44;269
31;Ideal;I;SI1;608;560;436;438;441;267
31;Ideal;I;SI1;615;550;436;436;439;269
31;Ideal;I;SI1;620;530;436;437;44;272
31;Ideal;I;SI1;622;540;436;436;439;272
3;Ideal;I;VS2;613;580;438;43;431;264
3;Ideal;I;VS2;616;570;438;428;433;265
3;Ideal;I;VS2;615;580;438;428;431;264
3;Ideal;I;VS2;603;570;438;436;439;264
3;Ideal;I;VS2;614;580;438;429;431;264
3;Ideal;I;VS2;621;540;438;432;435;269
3;Ideal;I;VS2;620;550;438;43;435;268
3;Ideal;I;VS2;627;540;438;428;43;269
25;Ideal;G;VS1;620;540;438;406;407;252
25;Ideal;G;VS1;623;540;438;405;411;254
25;Ideal;G;VS1;626;530;438;401;407;253
25;Ideal;G;VS1;627;540;438;405;408;255
34;Ideal;F;SI2;619;570;438;45;452;279
31;Premium;H;VS1;597;580;698;443;441;264
31;Premium;H;VS1;599;600;698;445;44;265
31;Premium;H;VS1;599;590;698;44;438;263
31;Premium;H;VS1;614;560;698;439;437;269
31;Ideal;H;VS1;620;540;698;439;435;271
31;Ideal;H;VS1;611;570;698;439;435;267
31;Ideal;H;VS1;626;550;698;438;434;273
31;Premium;H;VS1;611;590;698;436;435;266
31;Ideal;H;VS1;617;570;698;438;434;269
31;Ideal;H;VS1;624;550;698;436;433;271
31;Ideal;H;VS1;616;560;698;436;434;268
31;Ideal;H;VS1;622;570;698;437;434;271
31;Premium;H;VS1;614;610;698;436;433;267
31;Premium;H;VS1;624;580;698;436;432;271
31;Premium;H;VS1;629;580;698;434;431;272
31;Very Good;H;VS1;631;570;698;434;431;273
31;Ideal;H;VS1;626;550;698;435;431;271
31;Ideal;H;VS1;617;570;698;434;432;267
31;Premium;H;VS1;618;610;698;436;432;268
31;Premium;H;VS1;628;580;698;431;429;27
31;Very Good;H;VS1;632;570;698;432;429;272
31;Good;H;VS1;636;550;698;432;429;274
31;Premium;H;VS1;626;600;698;432;43;27
31;Ideal;H;VS1;621;540;698;437;43;269
31;Premium;H;VS1;615;610;698;434;431;266
31;Premium;H;VS1;617;610;698;434;431;267
31;Good;H;VS1;640;590;698;428;425;273
31;Premium;H;VS1;624;580;698;434;428;269
31;Very Good;H;VS1;631;580;698;43;426;27
31;Ideal;G;VS2;591;570;698;448;445;264
31;Premium;G;VS2;592;600;698;447;442;263
31;Premium;G;VS2;598;600;698;443;44;264
31;Ideal;G;VS2;596;570;698;443;44;263
31;Premium;G;VS2;599;590;698;44;438;263
31;Ideal;G;VS2;616;540;698;441;439;271
31;Ideal;G;VS2;624;540;698;439;436;273
31;Ideal;G;VS2;614;560;698;436;434;267
31;Ideal;G;VS2;620;570;698;437;434;27
31;Premium;G;VS2;624;590;698;438;434;272
31;Ideal;G;VS2;617;570;698;436;433;268
31;Premium;G;VS2;607;610;698;437;433;264
31;Ideal;G;VS2;614;570;698;437;433;267
31;Ideal;G;VS2;630;540;698;437;433;274
31;Very Good;G;VS2;631;580;698;435;43;273
31;Premium;G;VS2;615;600;698;434;431;266
31;Premium;G;VS2;617;590;698;434;431;267
31;Ideal;G;VS2;629;570;698;434;431;272
31;Very Good;G;VS2;631;560;698;437;431;274
31;Premium;G;VS2;615;590;698;435;433;267
31;Premium;G;VS2;622;590;698;435;43;269
31;Premium;G;VS2;626;570;698;432;43;27
31;Ideal;G;VS2;624;550;698;432;43;269
31;Good;G;VS2;636;560;698;429;426;272
31;Ideal;G;VS2;629;560;698;434;428;271
31;Ideal;G;VS2;623;560;698;434;429;269
31;Very Good;G;VS2;634;590;698;432;429;273
31;Very Good;G;VS2;635;580;698;429;422;27
31;Premium;E;SI1;593;590;698;448;442;264
31;Premium;E;SI1;591;590;698;444;442;262
31;Very Good;E;SI1;631;550;698;436;433;274
31;Very Good;E;SI1;633;550;698;436;433;275
31;Ideal;E;SI1;627;540;698;436;435;273
31;Premium;E;SI1;592;600;698;442;436;26
31;Very Good;E;SI1;633;550;698;435;431;274
31;Very Good;E;SI1;635;550;698;435;431;275
31;Premium;E;SI1;626;600;698;435;431;271
31;Ideal;E;SI1;627;570;698;432;429;27
31;Ideal;E;SI1;630;570;698;432;429;271
31;Premium;E;SI1;629;580;698;433;429;271
31;Premium;E;SI1;620;580;698;435;43;268
31;Very Good;E;SI1;634;570;698;433;431;274
31;Very Good;E;SI1;631;570;698;435;43;273
31;Very Good;E;SI1;631;570;698;431;428;271
31;Very Good;E;SI1;635;570;698;432;428;273
31;Very Good;E;SI1;632;590;698;433;428;272
31;Very Good;E;SI1;632;590;698;431;424;27
31;Good;E;SI1;639;560;698;431;427;274
31;Good;E;SI1;636;570;698;43;428;273
31;Premium;I;VVS2;621;580;698;437;433;27
31;Premium;G;VS2;615;590;698;436;432;267
34;Ideal;E;VS1;591;570;698;455;458;27
34;Ideal;E;VS1;622;570;698;446;451;279
4;Very Good;G;SI1;629;570;699;469;472;296
34;Ideal;F;VS2;608;570;699;451;454;275
33;Ideal;G;VS1;615;560;699;445;448;274
33;Ideal;G;VS1;616;570;699;446;449;275
33;Ideal;G;VS1;619;550;699;444;449;277
31;Ideal;F;VVS2;617;550;700;433;436;268
38;Ideal;I;VS1;620;540;700;467;472;291
38;Ideal;I;VS1;616;550;700;468;473;29
38;Premium;H;VS2;605;590;700;466;469;283
38;Premium;F;SI1;627;580;700;46;462;289
38;Premium;H;VS2;618;580;700;463;466;287
38;Very Good;H;VS2;606;580;700;468;47;284
42;Very Good;E;SI2;629;560;700;477;48;301
42;Very Good;H;SI1;621;590;700;478;481;298
38;Very Good;H;VS2;628;560;700;459;462;289
42;Ideal;H;SI1;627;560;700;476;478;299
38;Premium;I;VS1;613;600;700;462;465;284
42;Very Good;H;SI1;629;570;700;476;484;302
42;Ideal;H;SI1;622;570;700;478;48;298
38;Ideal;E;SI1;619;550;700;464;47;289
38;Very Good;H;VS2;630;560;700;457;461;289
42;Very Good;H;SI1;595;570;700;478;511;294
42;Ideal;E;SI2;624;550;700;477;481;299
42;Ideal;D;SI2;624;570;700;478;481;299
42;Very Good;D;SI2;600;610;700;485;489;292
42;Good;H;SI1;631;570;700;476;478;301
42;Very Good;H;SI1;620;590;700;476;479;296
42;Premium;D;SI2;621;590;700;478;482;298
38;Premium;H;VS2;609;600;700;462;467;283
42;Ideal;H;SI1;624;570;700;476;479;298
42;Very Good;D;SI2;608;590;700;477;483;292
38;Very Good;H;VS2;628;550;700;464;466;292
38;Premium;I;VS1;599;600;700;466;472;281
42;Premium;D;SI2;601;580;700;483;488;292
32;Very Good;F;VVS2;638;550;701;433;439;278
34;Very Good;G;VS1;612;570;701;45;454;276
38;Very Good;E;SI1;628;580;701;46;463;29
38;Very Good;D;SI1;613;570;701;467;47;287
4;Ideal;G;SI1;613;560;701;473;476;291
5;Fair;G;I1;646;600;701;504;496;323
41;Very Good;F;SI1;625;580;702;474;477;297
34;Ideal;E;VS2;615;560;702;448;45;276
34;Ideal;E;VS2;612;560;702;451;454;277
33;Ideal;E;SI1;612;560;702;446;449;274
33;Ideal;E;SI1;616;550;702;447;449;276
3;Good;E;VVS1;615;620;702;428;434;265
38;Very Good;H;SI2;634;570;702;463;458;292
4;Premium;I;SI2;605;580;702;482;476;29
32;Ideal;E;VS2;608;550;702;442;449;271
33;Ideal;G;VVS2;626;530;702;443;445;278
33;Ideal;H;VVS1;625;560;702;442;444;277
39;Very Good;D;VS2;622;580;702;463;469;29
33;Very Good;G;VVS2;615;620;702;439;443;271
32;Ideal;E;VS2;622;560;702;437;441;273
32;Ideal;F;VS1;619;560;702;436;44;271
32;Premium;E;VS2;617;580;702;438;441;271
32;Ideal;E;VS2;617;550;702;436;442;271
4;Premium;G;SI1;593;590;702;48;482;285
32;Ideal;E;VS2;620;570;702;439;441;273
32;Ideal;E;VS2;614;560;702;44;443;271
32;Very Good;E;VS2;629;560;702;436;439;275
4;Very Good;G;SI1;627;590;702;467;471;294
32;Ideal;E;VS2;620;550;702;438;446;274
32;Ideal;E;VS2;621;560;702;44;443;274
32;Ideal;E;VS2;620;570;702;437;441;272
32;Ideal;E;VS2;619;550;702;442;443;274
4;Premium;G;SI1;620;590;702;471;474;293
32;Premium;E;VS2;626;580;702;436;44;274
32;Premium;E;VS2;612;590;702;44;443;27
32;Ideal;F;VS1;613;560;702;44;444;271
4;Premium;G;SI1;614;600;702;467;471;288
